Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
55555101500,55555101500,Factorial 24 experiments design to obtain biodiesel from chicken fat using CaO as catalyst,"Díaz, J.I.T.| Anzures, F.M.| Hernández, R.P.| Ventura, J.H.| Morales, F.J.T.| Romo, M.A.R.| Hernández, P.S.",7.0,59166155200| 23982844700| 58169736600| 56990755500| 55555101500| 24400015200| 6603056398,2024.0,2024-12-01,MRS Communications,14,6,1167-1174,-,ISSN-21596859,21100261937.0,Journal,Springer Nature,English,0.48,65,3.1,59,0.447,51,0.19,3.0,0.0,0.0,10.08,70.0,70.0,0.0,0.0,"Díaz, J.I.T., Anzures, F.M., Hernández, R.P. and 4 more (...) (2024).Factorial 24 experiments design to obtain biodiesel from chicken fat using CaO as catalyst. MRS Communications,14(6) 1167-1174",https://www.scopus.com/record/display.url?eid=2-s2.0-85195553718&origin=resultslist,10.1557/s43579-024-00566-z,Article,,2-s2.0-85195553718,-,Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,505017| 505039,Academic| Government,2.0,128187118| 60010532| 60028381| 60023193,Universidad del Istmo| Instituto Nacional de Investigaciones Nucleares| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco,59166155200,6603056398,6603056398,-,Mexico,1.0,2500,General Materials Science,2,Engineering & Technology,433,Materials Science,36,Engineering,51| 40,Physical Sciences| Engineering,4016| 5104,Materials engineering| Condensed matter physics,SDG 7,Biodiesel Production and Environmental Impacts,406,89.928,Catalytic Advances in Biodiesel Production Processes,1085,99.695,Definitive,2024.0,0.0,N/A,"Díaz, J.I.T.| Anzures, F.M.| Hernández, R.P.| Ventura, J.H.| Morales, F.J.T.| Romo, M.A.R.| Hernández, P.S.",Universidad Autónoma Metropolitana| Instituto Nacional de Investigaciones Nucleares,Mexico,0
