Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
58170876300,58170876300,Presence of microplastics deposited in Sargassum sp. on sandy beaches,"Jocelyn, T.-F.| Areanely, C.-S.A.| Carolina, M.-S.| Sara, O.-B.| Alethia, V.-M.| Carlos, Á.-Z.J.",6.0,58170876300| 58171478600| 58172261500| 57196030643| 56013551100| 57188965604,2023.0,2023-12-15,Regional Studies in Marine Science,66,-,-,103152,ISSN-23524855,21100390177.0,Journal,Elsevier B.V.,English,0.8,40,3.9,21,0.523,28,3.34,54.0,13.0,1.86,6.98,18.0,14.0,0.0,0.0,"Jocelyn, T.-F., Areanely, C.-S.A., Carolina, M.-S. and 3 more (...) (2023).Presence of microplastics deposited in Sargassum sp. on sandy beaches. Regional Studies in Marine Science,66",https://www.scopus.com/record/display.url?eid=2-s2.0-85170067876&origin=resultslist,10.1016/j.rsma.2023.103152,Article,,2-s2.0-85170067876,-,Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Technische Universität Dresden,505046| 505017| 309052,Academic,3.0,60014923| 60005618| 60018353,Universidad Autónoma Metropolitana| Universidad Autónoma de Baja California| Technische Universität Dresden,58170876300,57188965604,57188965604,-,Mexico| Germany,2.0,1103| 1104| 1105| 2303,"Animal Science and Zoology| Aquatic Science| Ecology, Evolution, Behavior and Systematics| Ecology",4| 5,Natural Sciences| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,31| 37,Biological Sciences| Earth Sciences,3103| 3708,Ecology| Oceanography,-,Biodegradable Polymers and Microplastics in Environment,333,99.673,Microplastics as Environmental Pollutants and Risks,8,100,Definitive,2023.0,13.0,N/A,"Jocelyn, T.-F.| Areanely, C.-S.A.| Carolina, M.-S.| Sara, O.-B.| Alethia, V.-M.| Carlos, Á.-Z.J.",Universidad Autonoma de Baja California| Universidad Autónoma Metropolitana| Technische Universität Dresden,Mexico| Germany,0
