Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
56257155100,56257155100,Improving ozonation to remove carbamazepine through ozone-assisted catalysis using different NiO concentrations,"Aguilar, C.M.| Vazquez-Arenas, J.| Castillo-Araiza, O.O.| Rodríguez, J.L.| Chairez, I.| Salinas, E.| Poznyak, T.",7.0,56257155100| 56013705500| 23007559200| 37059821100| 15623290800| 57214794322| 6602085688,2020.0,2020-06-01,Environmental Science and Pollution Research,27,18,22184-22194,-,ISSN-09441344,23918.0,Journal,Springer,English,1.08,28,5.5,21,0.845,29,1.62,72.0,21.0,0.65,19.99,23.0,39.0,0.0,0.0,"Aguilar, C.M., Vazquez-Arenas, J., Castillo-Araiza, O.O. and 4 more (...) (2020).Improving ozonation to remove carbamazepine through ozone-assisted catalysis using different NiO concentrations. Environmental Science and Pollution Research,27(18) 22184-22194",https://www.scopus.com/record/display.url?eid=2-s2.0-85079120994&origin=resultslist,10.1007/s11356-020-07883-5,Article,,2-s2.0-85079120994,32034590,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,704696| 505017| 505011,Government| Academic,3.0,60028381| 60027998| 60019176| 60006489,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Instituto Politécnico Nacional| Escuela Superior de Ingenieria Quimica e Industrias Extractivas",56257155100,6602085688,37059821100,-,Mexico,1.0,2304| 2307| 2310,"Environmental Chemistry| Health, Toxicology and Mutagenesis| Pollution",2| 5| 3| 4,Engineering & Technology| Life Sciences & Medicine| Social Sciences & Management| Natural Sciences,424| 249,Environmental Sciences| Engineering - Petroleum,34| 37,Medical and Health| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Pharmaceutical Contaminants in Aquatic Environments,176,99.859,Very Good,2020.0,21.0,N/A,"Aguilar, C.M.| Vazquez-Arenas, J.| Castillo-Araiza, O.O.| Rodríguez, J.L.| Chairez, I.| Salinas, E.| Poznyak, T.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
