Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57190341787,57190341787,Enzymatic Activity of Glutathione S-Transferase and Dental Fluorosis Among Children Receiving Two Different Levels of Naturally Fluoridated Water,"Bonola-Gallardo, I.| Irigoyen-Camacho, M.E.| Vera-Robles, L.| Campero, A.| Gómez-Quiroz, L.",5.0,57190341787| 6603265505| 16835598700| 7003916318| 56000734700,2017.0,2017-03-01,Biological Trace Element Research,176,1,40-47,-,ISSN-01634984,16901.0,Journal,Humana Press Inc.,English,0.92,34,4,33,0.719,32,1.88,47.0,7.0,0.11,9.19,49.0,69.0,0.0,0.0,"Bonola-Gallardo, I., Irigoyen-Camacho, M.E., Vera-Robles, L. and 2 more (...) (2017).Enzymatic Activity of Glutathione S-Transferase and Dental Fluorosis Among Children Receiving Two Different Levels of Naturally Fluoridated Water. Biological Trace Element Research,176(1) 40-47",https://www.scopus.com/record/display.url?eid=2-s2.0-84979266661&origin=resultslist,10.1007/s12011-016-0806-0,Article,,2-s2.0-84979266661,27449362,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60010210| 60028381,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57190341787,56000734700,6603265505,-,Mexico,1.0,1303| 1308| 1604| 2704| 2712,"Biochemistry| Clinical Biochemistry| Inorganic Chemistry| Biochemistry (medical)| Endocrinology, Diabetes and Metabolism",5| 4,Life Sciences & Medicine| Natural Sciences,532| 507| 409,Medicine| Biological Sciences| Chemistry,34| 37| 32,Medical and Health| Physical Sciences| Life Sciences,31,Biological Sciences,3102,Bioinformatics and computational biology,-,Fluoride and Oral Health in Children,293,70.634,Fluoride's Impact on Dental Health and Fluorosis,4825,81.625,Very Good,2017.0,7.0,N/A,"Bonola-Gallardo, I.| Irigoyen-Camacho, M.E.| Vera-Robles, L.| Campero, A.| Gómez-Quiroz, L.",Universidad Autónoma Metropolitana,Mexico,0
