Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59120936600,59120936600,Growth patterns during the first two years of life in children with a history of perinatal asphyxia treated with therapeutic hypothermia: longitudinal retrospective study,"Hernández Real, M.Á.| Sánchez Jesús, M.M.| Muñoz Ledo Rábago, P.| Mandujano Valdés, M.A.| Rodríguez Flores, M.",5.0,59123492600| 59120936600| 56292201000| 57213076341| 59122639400,2024.0,2024-01-01,Revista Espanola de Nutricion Humana y Dietetica,28,1,4-16,-,ISSN-21731292,20100195029.0,Journal,Asociacion Espanola de Dietistas-Nutricionistas,Spanish,0.24,84,1.2,78,0.199,75,0.81,14.0,0.0,0.0,6.0,70.0,70.0,0.0,0.0,"Hernández Real, M.Á., Sánchez Jesús, M.M., Muñoz Ledo Rábago, P. and 2 more (...) (2024).Growth patterns during the first two years of life in children with a history of perinatal asphyxia treated with therapeutic hypothermia: longitudinal retrospective study. Revista Espanola de Nutricion Humana y Dietetica,28(1) 4-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85192794899&origin=resultslist,10.14306/renhyd.28.1.1942,Article,Gold|Green,2-s2.0-85192794899,-,Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,505017| 505041,Government| Academic,2.0,60010210| 60004914,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Pediatría,59123492600,59122639400,59123492600,-,Mexico,1.0,1106| 2916,Food Science| Nutrition and Dietetics,5,Life Sciences & Medicine,534| 502,Nursing| Agriculture & Forestry,32| 34,Life Sciences| Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4206| 4207| 3210,Public health| Sports science and exercise| Nutrition and dietetics,SDG 2| SDG 3,Supportive Care Strategies in Neonatal Outcomes,341,63.963,Perinatal Asphyxia Effects on Neonatal Development,62715,37.72,Definitive,2024.0,0.0,N/A,"Hernández Real, M.Á.| Sánchez Jesús, M.M.| Muñoz Ledo Rábago, P.| Mandujano Valdés, M.A.| Rodríguez Flores, M.",Universidad Autónoma Metropolitana| Instituto Nacional de Pediatria,Mexico,0
