Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57203584870,57203584870,Optimizing the evaluation on text comprehension,"Sandra Castañeda, F.| Eduardo Peñalosa, C.| Laura Ramírez, H.| Yara Soto, M.",4.0,55989753100| 57203588076| 57203584870| 57203590881,2016.0,2016-01-01,Revista Mexicana de Psicologia,33,1,7-16,-,ISSN-01856073,14732.0,Journal,Sociedad Mexicana de Psicologia,Spanish,0.55,59,1.7,50,0.179,82,0.11,13.0,0.0,0.0,7.88,81.0,71.0,0.0,0.0,"Sandra Castañeda, F., Eduardo Peñalosa, C., Laura Ramírez, H. and 1 more (...) (2016).Optimizing the evaluation on text comprehension. Revista Mexicana de Psicologia,33(1) 7-16",https://www.scopus.com/record/display.url?eid=2-s2.0-85052363912&origin=resultslist,-,Article,,2-s2.0-85052363912,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60032442| 60024080,Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Cuajimalpa,55989753100,57203590881,55989753100,-,Mexico,1.0,3200,General Psychology,3,Social Sciences & Management,541,Psychology,39,Psychology,52,Psychology,5202| 5203,Biological psychology| Clinical and health psychology,SDG 4,Transformative Learning Spaces in Academic Libraries,1118,20.798,Enhancing Information Literacy in Academic Environments,35479,37.271,Definitive,2016.0,0.0,N/A,"Sandra Castañeda, F.| Eduardo Peñalosa, C.| Laura Ramírez, H.| Yara Soto, M.",Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,Mexico,0
