Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57202480919,57202480919,Non-Isothermal Effectiveness Factor for Catalytic Particles with Non-Fickian Diffusion,"Aguirre, A.H.| Cabrera, M.A.M.| Zarate, E.M.| Rivera, V.M.| Puebla, H.| Martinez, E.H.",6.0,57202480919| 25650095800| 12646139800| 57192169689| 6603401765| 56013655800,2017.0,2017-01-01,International Journal of Chemical Reactor Engineering,15,5,-,20170024,ISSN-15426580,130033.0,Journal,Walter de Gruyter GmbH,English,0.49,64,1.3,56,0.306,51,0.89,30.0,10.0,0.19,10.49,42.0,64.0,0.0,0.0,"Aguirre, A.H., Cabrera, M.A.M., Zarate, E.M. and 3 more (...) (2017).Non-Isothermal Effectiveness Factor for Catalytic Particles with Non-Fickian Diffusion. International Journal of Chemical Reactor Engineering,15(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85031309394&origin=resultslist,10.1515/ijcre-2017-0024,Article,,2-s2.0-85031309394,-,Universidad Autónoma Metropolitana| Universidad Veracruzana,505017| 505056,Academic,2.0,60023193| 60007909,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Veracruzana,57202480919,56013655800,56013655800,-,Mexico,1.0,1500,General Chemical Engineering,2,Engineering & Technology,219,Engineering - Chemical,36,Engineering,40,Engineering,4004,Chemical engineering,-,Carbon-Based Membranes for Enhanced Gas Separation,650,81.099,Catalyst Models for Reaction-Diffusion Systems,55672,47.422,Defensible,2017.0,10.0,N/A,"Aguirre, A.H.| Cabrera, M.A.M.| Zarate, E.M.| Rivera, V.M.| Puebla, H.| Martinez, E.H.",Universidad Autónoma Metropolitana| Universidad Veracruzana,Mexico,0
