Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57204820339,57204820339,Roberto esposito’s biopolitic-impolitic,"Martínez, E.V.H.",1.0,57204820339,2018.0,2018-05-01,Andamios,15,37,213-236,-,ISSN-18700063,12100155723.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.31,77,0.1,73,0.111,81,0.09,4.0,1.0,0.0,2.5,74.0,74.0,0.0,0.0,"Martínez, E.V.H. (2018).Roberto esposito’s biopolitic-impolitic. Andamios,15(37) 213-236",https://www.scopus.com/record/display.url?eid=2-s2.0-85057311243&origin=resultslist,10.29092/uacm.v15i37.637,Article,Gold,2-s2.0-85057311243,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,115839164| 60028381,Universidad Pedagógica Nacional| Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,57204820339,57204820339,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,3| 1,Social Sciences & Management| Arts & Humanities,-,-,40| 33,Social Sciences| Arts and Humanities,50| 44,Philosophy And Religious Studies| Human Society,4401| 4408| 5003,Anthropology| Political science| Philosophy,-,"Intersections of Literature, Philosophy, and Visual Arts",1248,4.12,Subjectivity and Power in Biopolitical Philosophy,13806,58.974,Definitive,2018.0,1.0,N/A,"Martínez, E.V.H.",Universidad Autónoma Metropolitana,Mexico,0
