Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57226721316,57226721316,Polyurethane foam as an inert support using concentrated media improves quality and spore production from Bacillus thuringiensis,"Flores-Tufiño, B.| Figueroa-Martínez, F.| Viniegra-González, G.| Loera, O.",4.0,57226721316| 24830234200| 7003495000| 6603291244,2021.0,2021-09-01,World Journal of Microbiology and Biotechnology,37,9,-,154,ISSN-09593993,16152.0,Journal,Springer Science and Business Media B.V.,English,1.04,30,5.6,32,0.673,34,0.68,16.0,4.0,0.16,12.19,55.0,70.0,0.0,0.0,"Flores-Tufiño, B., Figueroa-Martínez, F., Viniegra-González, G. and 1 more (...) (2021).Polyurethane foam as an inert support using concentrated media improves quality and spore production from Bacillus thuringiensis. World Journal of Microbiology and Biotechnology,37(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85112462787&origin=resultslist,10.1007/s11274-021-03122-2,Article,,2-s2.0-85112462787,34398297,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,704696| 505017,Government| Academic,2.0,60028381| 60027998,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| Secretaría de Ciencia, Humanidades, Tecnología e Innovación",57226721316,6603291244,6603291244,-,Mexico,1.0,1305| 1314| 2402,Biotechnology| Physiology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,503| 507,Anatomy & Physiology| Biological Sciences,32,Life Sciences,31,Biological Sciences,3106| 3107,Industrial biotechnology| Microbiology,-,Genetically Modified Organisms in Pest Management,1174,21.714,Bacillus Thuringiensis Applications in Biological Control,39548,60.964,Defensible,2021.0,4.0,N/A,"Flores-Tufiño, B.| Figueroa-Martínez, F.| Viniegra-González, G.| Loera, O.",Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana,Mexico,0
