Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57217182126,57217182126,A novel and efficient strategy for the biodegradation of di(2-ethylhexyl) phthalate by Fusarium culmorum,"Hernández-Sánchez, B.| Santacruz-Juárez, E.| Figueroa-Martínez, F.| Castañeda-Antonio, D.| Portillo-Reyes, R.| Viniegra-González, G.| Sánchez, C.",7.0,57217182126| 25654251400| 24830234200| 57194008589| 57204595602| 7003495000| 57194224297,2024.0,2024-12-01,Applied Microbiology and Biotechnology,108,1,1-13,-,ISSN-01757598,14957.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.06,27,8.5,17,0.967,23,8.04,117.0,14.0,2.17,6.45,10.0,12.0,0.0,0.0,"Hernández-Sánchez, B., Santacruz-Juárez, E., Figueroa-Martínez, F. and 4 more (...) (2024).A novel and efficient strategy for the biodegradation of di(2-ethylhexyl) phthalate by Fusarium culmorum. Applied Microbiology and Biotechnology,108(1) 1-13",https://www.scopus.com/record/display.url?eid=2-s2.0-85182286986&origin=resultslist,10.1007/s00253-023-12961-y,Article,Gold,2-s2.0-85182286986,38212966,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Autónoma de Tlaxcala,505001| 505017| 714292,Academic,3.0,60028381| 130708012| 60024830| 60029589,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Polytechnic University of Tlaxcala| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma de Tlaxcala,57217182126,57194224297,57194224297,-,Mexico,1.0,1305| 2402,Biotechnology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Biodegradation and Environmental Impact of Phthalates,7402,98.373,Definitive,2024.0,14.0,N/A,"Hernández-Sánchez, B.| Santacruz-Juárez, E.| Figueroa-Martínez, F.| Castañeda-Antonio, D.| Portillo-Reyes, R.| Viniegra-González, G.| Sánchez, C.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana| Universidad Autónoma de Tlaxcala,Mexico,0
