Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57216279729,57216279729,Food choice and dietary intake among people with tuberculosis in Peru: Implications for improving practice,"Lee, G.O.| Paz-Soldan, V.A.| Riley-Powell, A.R.| Gómez, A.| Tarazona-Meza, C.| Paliza, K.V.| Ambikapathi, R.| Ortiz, K.| Comina, G.| Hernandez, G.| Naik, N.| Oberhelman, R.| Ugarte-Gil, C.",13.0,36059368800| 6507482563| 57200637364| 57216279729| 57194386636| 57216281314| 52863085000| 57216281198| 36805439500| 57216280664| 57200632005| 6701617832| 57516746700,2020.0,2020-02-01,Current Developments in Nutrition,4,2,-,nzaa001,ISSN-24752991,21100901909.0,Journal,Oxford University Press,English,1.03,30,3.1,39,0.904,19,1.44,51.0,9.0,0.09,11.34,42.0,74.0,0.0,1.0,"Lee, G.O., Paz-Soldan, V.A., Riley-Powell, A.R. and 10 more (...) (2020).Food choice and dietary intake among people with tuberculosis in Peru: Implications for improving practice. Current Developments in Nutrition,4(2) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85083015081&origin=resultslist,10.1093/cdn/nzaa001,Article,Gold|Green,2-s2.0-85083015081,-,"London School of Hygiene and Tropical Medicine| Universidad Peruana Cayetano Heredia| Harvard University| Universidad Autónoma Metropolitana| Universidad Nacional de Ingeniería, Peru| Asociación Benéfica Prisma| Virginia Commonwealth University| University of Michigan, Ann Arbor| Tulane University",315034| 605001| 508076| 505017| 701195| 701155| 508365| 508303| 508239,Academic| Government,9.0,60021134| 60016660| 60071237| 60028381| 60071235| 60111121| 60032499| 60071255| 60002476| 60031331,"Tulane University School of Public Health and Tropical Medicine| University of Michigan School of Public Health| Universidad Peruana Cayetano Heredia| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Asociacion Benefica PRISMA Lima| Universidad Peruana Cayetano Heredia, Instituto de Medicina Tropical Alexander von Humboldt| Harvard T.H. Chan School of Public Health| Universidad Nacional de Ingenieria, Lima| Virginia Commonwealth University| London School of Hygiene & Tropical Medicine",36059368800,57516746700,36059368800,-,United Kingdom| Mexico| United States| Peru,4.0,1106| 2701| 2916,Food Science| Medicine (miscellaneous)| Nutrition and Dietetics,5,Life Sciences & Medicine,532| 534| 502,Medicine| Nursing| Agriculture & Forestry,32| 34,Life Sciences| Medical and Health,30| 32,"Agricultural, Veterinary And Food Sciences| Biomedical And Clinical Sciences",3210| 3006| 3003,Nutrition and dietetics| Food sciences| Animal production,SDG 2| SDG 3,Macrophage Responses in Tuberculosis and Protein Interactions,497,79.071,Nutritional Factors in Tuberculosis Management,29456,84.449,Defensible,2020.0,9.0,N/A,"Lee, G.O.| Paz-Soldan, V.A.| Riley-Powell, A.R.| Gómez, A.| Tarazona-Meza, C.| Paliza, K.V.| Ambikapathi, R.| Ortiz, K.| Comina, G.| Hernandez, G.| Naik, N.| Oberhelman, R.| Ugarte-Gil, C.","London School of Hygiene and Tropical Medicine| Universidad Peruana Cayetano Heredia| Harvard University| Universidad Autónoma Metropolitana| Universidad Nacional de Ingeniería, Peru| Asociación Benéfica Prisma| Virginia Commonwealth University| University of Michigan, Ann Arbor| Tulane University",United Kingdom| Mexico| United States| Peru,0
