Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59426172900,59426172900,"Participatory governance: theory, critique and perspectives for political reform","Chávez Becker, C.",1.0,59426172900,2024.0,2024-01-01,Reforma y Democracia,-,88,59-87,-,ISSN-13152378,19700173159.0,Journal,Centro Latinoamericano de Administracion para el Desarrollo,Spanish,0.09,93,0.2,91,0.161,74,0.48,11.0,0.0,0.0,4.08,70.0,70.0,0.0,0.0,"Chávez Becker, C. (2024).Participatory governance: theory, critique and perspectives for political reform. Reforma y Democracia,(88) 59-87",https://www.scopus.com/record/display.url?eid=2-s2.0-85210299421&origin=resultslist,10.69733/clad.ryd.n88.a331,Article,Gold,2-s2.0-85210299421,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60112837,Universidad Autónoma Metropolitana-Lerma,-,-,59426172900,59426172900,Mexico,1.0,3312| 3321,Sociology and Political Science| Public Administration,3,Social Sciences & Management,348| 340| 342,Social Policy & Administration| Politics & International Studies| Sociology,40,Social Sciences,48,Law And Legal Studies,4807| 4804,Public law| Law,SDG 16,Democracy and Marxism in Social Transformation,1187,21.125,Deliberative Democracy and Citizen Engagement Dynamics,1276,96.645,Definitive,2024.0,0.0,N/A,"Chávez Becker, C.",Universidad Autónoma Metropolitana,Mexico,0
