Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
59041285100,59041285100,Automatic theorem proving for natural logic: A case study on textual entailment,"Lavalle, J.| Montes, M.| Jiménez, H.| Villaseñor, L.| Beltrán, B.",5.0,56039868700| 6602768949| 59041285100| 6507634626| 36240387300,2018.0,2018-01-01,Computacion y Sistemas,22,1,119-135,-,ISSN-14055546,21100223167.0,Journal,Instituto Politecnico Nacional,English,0.66,53,0.7,78,0.175,67,0.39,11.0,0.0,0.0,9.95,82.0,74.0,0.0,0.0,"Lavalle, J., Montes, M., Jiménez, H. and 2 more (...) (2018).Automatic theorem proving for natural logic: A case study on textual entailment. Computacion y Sistemas,22(1) 119-135",https://www.scopus.com/record/display.url?eid=2-s2.0-85045900190&origin=resultslist,10.13053/CyS-22-1-2778,Article,,2-s2.0-85045900190,-,Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,505001| 505017,Academic,2.0,118785682| 60024830| 60024080,Insituto Nacional de Astrofísica| Benemérita Universidad Autónoma de Puebla| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56039868700,36240387300,56039868700,-,Mexico,1.0,1700,General Computer Science,2,Engineering & Technology,212,Computer Science & Information Systems,38,Computer Science,46,Information And Computing Sciences,4605| 4603| 4602,Data management and data science| Computer vision and multimedia computation| Artificial intelligence,-,Machine Learning Techniques in Sentiment Analysis,5,99.738,Textual Entailment and Paraphrase Recognition Systems,15878,61.551,Very Good,2018.0,0.0,N/A,"Lavalle, J.| Montes, M.| Jiménez, H.| Villaseñor, L.| Beltrán, B.",Benemerita Universidad Autonoma de Puebla| Universidad Autónoma Metropolitana,Mexico,0
