Autor,Autor_ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Año,Citas,Colaboracion,Autores,Instituciones,Regiones,Instituciones_Nacionales
57224731113,57224731113,Generation of university spin off companies: Challenges from mexico,"Pérez-Hernández, P.| Calderón, G.| Noriega, E.",3.0,56378679300| 57224731113| 59906187500,2021.0,2021-01-01,Journal of Technology Management and Innovation,16,1,14-22,-,ISSN-07182724,11600153421.0,Journal,Universidad Alberto Hurtado,English,0.5,64,1.4,69,0.239,70,1.04,73.0,10.0,0.25,16.22,36.0,63.0,0.0,0.0,"Pérez-Hernández, P., Calderón, G., Noriega, E. (2021).Generation of university spin off companies: Challenges from mexico. Journal of Technology Management and Innovation,16(1) 14-22",https://www.scopus.com/record/display.url?eid=2-s2.0-85108203012&origin=resultslist,-,Article,,2-s2.0-85108203012,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60024080,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56378679300,59906187500,56378679300,-,Mexico,1.0,1405,Management of Technology and Innovation,3,Social Sciences & Management,308,Business & Management Studies,35,Business and Economics,35,"Commerce, Management, Tourism And Services",3507,"Strategy, management and organisational behaviour",SDG 8| SDG 9,Innovation and Knowledge Transfer in Industry,1352,52.191,University-Industry Collaboration for Innovation Growth,105,99.257,Definitive,2021.0,10.0,N/A,"Pérez-Hernández, P.| Calderón, G.| Noriega, E.",Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,Mexico,0
