Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,5,156.0,31.2,10.4,41,17,1,2,0,0,4,1,0.8888888888888888,0.0,0.0,0.0
2016.0,5,36.0,7.2,7.2,27,22,0,1,0,0,5,0,0.9545454545454546,0.0,0.0,0.0
2017.0,4,48.0,12.0,9.5,33,17,0,1,0,1,3,0,0.9411764705882353,0.0,0.25,0.0
2018.0,2,33.0,16.5,10.5,21,9,0,1,0,0,2,0,0.8888888888888888,0.0,0.0,0.0
2019.0,6,62.0,10.33,9.0,46,26,0,1,0,0,6,0,0.9615384615384616,0.0,0.0,0.0
2020.0,1,16.0,16.0,18.0,18,8,0,1,0,0,1,0,0.875,0.0,0.0,0.0
2021.0,8,68.0,8.5,8.5,54,28,0,1,0,0,8,0,0.9642857142857143,0.0,0.0,0.0
2022.0,4,54.0,13.5,10.25,35,18,5,2,0,0,3,1,0.7391304347826086,0.17391304347826086,0.0,0.0
2023.0,7,26.0,3.71,9.71,59,31,0,1,0,0,7,0,0.967741935483871,0.0,0.0,0.0
2024.0,6,37.0,6.17,9.5,49,28,5,2,0,0,5,1,0.8181818181818182,0.12121212121212122,0.0,0.0
