Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,34.0,34.0,5.0,5,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2016.0,5,114.0,22.8,8.8,31,10,13,3,0,0,1,4,0.391304347826087,0.5217391304347826,0.0,0.0
2017.0,1,2.0,2.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2018.0,4,61.0,15.25,5.75,17,6,8,5,0,1,1,2,0.35714285714285715,0.5,0.25,0.0
2019.0,3,16.0,5.33,6.67,18,5,7,6,0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,0.0
2020.0,3,48.0,16.0,18.67,54,20,1,3,0,0,2,1,0.9047619047619048,0.0,0.0,0.0
2021.0,6,83.0,13.83,10.33,50,21,10,6,0,1,2,3,0.6451612903225806,0.2903225806451613,0.16666666666666666,0.0
2022.0,2,23.0,11.5,4.0,7,6,1,2,0,0,1,1,0.7142857142857143,0.0,0.0,0.0
2023.0,3,9.0,3.0,6.0,15,7,1,3,0,0,1,2,0.75,0.0,0.0,0.0
2024.0,1,0.0,0.0,8.0,8,6,3,2,0,0,0,1,0.5555555555555556,0.2222222222222222,0.0,0.0
