Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,12,98.0,8.17,3.17,19,16,4,3,1,3,4,4,0.75,0.15,0.25,0.08333333333333333
2016.0,8,83.0,10.38,3.5,15,12,1,2,0,4,3,1,0.8461538461538461,0.0,0.5,0.0
2017.0,12,176.0,14.67,3.83,24,17,2,2,1,4,4,3,0.8421052631578947,0.05263157894736842,0.3333333333333333,0.08333333333333333
2018.0,4,43.0,10.75,2.75,7,5,0,2,0,1,1,2,0.8,0.0,0.25,0.0
2019.0,5,38.0,7.6,3.8,11,14,0,1,0,1,4,0,0.9285714285714286,0.0,0.2,0.0
2020.0,14,108.0,7.71,3.43,21,25,7,3,0,1,6,7,0.75,0.1875,0.07142857142857142,0.0
2021.0,11,83.0,7.55,3.64,24,17,3,3,0,2,5,4,0.8,0.1,0.18181818181818182,0.0
2022.0,10,101.0,10.1,4.7,28,23,1,2,0,3,6,1,0.9166666666666666,0.0,0.3,0.0
2023.0,7,40.0,5.71,4.0,20,15,1,2,0,1,5,1,0.875,0.0,0.14285714285714285,0.0
2024.0,10,63.0,6.3,3.4,15,15,6,2,0,3,2,5,0.6666666666666666,0.23809523809523808,0.3,0.0
