Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,6,155.0,25.83,2.83,10,10,0,1,0,3,3,0,0.9,0.0,0.5,0.0
2016.0,1,7.0,7.0,2.0,2,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2017.0,3,52.0,17.33,2.67,4,3,0,1,0,3,0,0,0.6666666666666666,0.0,1.0,0.0
2018.0,1,2.0,2.0,2.0,2,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2019.0,1,16.0,16.0,2.0,2,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2020.0,7,91.0,13.0,2.86,10,8,0,1,0,6,1,0,0.875,0.0,0.8571428571428571,0.0
2021.0,7,175.0,25.0,3.71,13,11,0,1,2,1,4,0,0.9090909090909091,0.0,0.14285714285714285,0.2857142857142857
2022.0,4,60.0,15.0,2.5,6,5,2,2,0,2,1,1,0.5714285714285714,0.14285714285714285,0.5,0.0
2023.0,2,17.0,8.5,2.0,3,2,0,1,0,2,0,0,0.5,0.0,1.0,0.0
2024.0,2,9.0,4.5,1.5,2,2,0,1,1,1,0,0,0.5,0.0,0.5,0.5
