Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,5,54.0,10.8,5.4,14,5,0,1,0,5,0,0,0.8,0.0,1.0,0.0
2016.0,6,118.0,19.67,6.17,22,13,0,1,0,1,5,0,0.9230769230769231,0.0,0.16666666666666666,0.0
2017.0,6,128.0,21.33,6.67,23,13,1,2,0,1,4,1,0.8571428571428571,0.0,0.16666666666666666,0.0
2018.0,8,213.0,26.62,6.12,29,15,2,3,0,2,4,2,0.8235294117647058,0.058823529411764705,0.25,0.0
2019.0,5,149.0,29.8,7.6,26,10,2,2,0,1,2,2,0.75,0.08333333333333333,0.2,0.0
2020.0,5,88.0,17.6,7.0,14,10,1,2,0,2,1,2,0.8181818181818182,0.0,0.4,0.0
2021.0,4,59.0,14.75,7.0,16,7,2,2,0,1,1,2,0.6666666666666666,0.1111111111111111,0.25,0.0
2022.0,5,63.0,12.6,8.4,30,10,1,2,0,1,3,1,0.8181818181818182,0.0,0.2,0.0
2023.0,3,20.0,6.67,4.33,10,5,0,1,0,1,2,0,0.8,0.0,0.3333333333333333,0.0
2024.0,3,14.0,4.67,7.0,17,5,1,2,0,1,1,1,0.6666666666666666,0.0,0.3333333333333333,0.0
