Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,21.0,21.0,5.0,5,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2016.0,3,156.0,52.0,11.67,30,18,0,1,0,0,3,0,0.9444444444444444,0.0,0.0,0.0
2017.0,1,48.0,48.0,15.0,15,6,0,1,0,0,1,0,0.8333333333333334,0.0,0.0,0.0
2018.0,3,27.0,9.0,7.0,20,9,0,1,0,1,2,0,0.8888888888888888,0.0,0.3333333333333333,0.0
2019.0,2,75.0,37.5,13.0,25,9,2,3,0,0,1,1,0.7272727272727273,0.09090909090909091,0.0,0.0
2020.0,2,51.0,25.5,8.5,17,9,0,1,0,0,2,0,0.8888888888888888,0.0,0.0,0.0
2021.0,1,4.0,4.0,9.0,9,5,0,1,0,0,1,0,0.8,0.0,0.0,0.0
2022.0,1,6.0,6.0,8.0,8,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2023.0,4,20.0,5.0,8.75,31,19,0,1,0,0,4,0,0.9473684210526315,0.0,0.0,0.0
2024.0,3,1.0,0.33,11.33,33,15,0,1,0,0,3,0,0.9333333333333333,0.0,0.0,0.0
