Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,8,149.0,18.62,5.5,31,22,1,2,0,0,7,1,0.9130434782608695,0.0,0.0,0.0
2016.0,9,263.0,29.22,5.11,30,20,2,2,0,1,6,2,0.8636363636363636,0.045454545454545456,0.1111111111111111,0.0
2017.0,12,426.0,35.5,5.0,28,34,0,1,0,2,10,0,0.9705882352941176,0.0,0.16666666666666666,0.0
2018.0,5,197.0,39.4,5.6,18,12,1,2,0,1,3,1,0.8461538461538461,0.0,0.2,0.0
2019.0,5,152.0,30.4,4.8,19,14,0,1,0,0,5,0,0.9285714285714286,0.0,0.0,0.0
2020.0,8,203.0,25.38,6.25,31,22,1,2,0,0,7,1,0.9130434782608695,0.0,0.0,0.0
2021.0,5,132.0,26.4,5.6,23,13,2,2,0,0,3,2,0.8,0.06666666666666667,0.0,0.0
2022.0,8,153.0,19.12,6.62,37,27,4,5,0,0,7,1,0.8387096774193549,0.0967741935483871,0.0,0.0
2023.0,4,48.0,12.0,7.5,25,11,4,5,0,0,3,1,0.6666666666666666,0.2,0.0,0.0
2024.0,3,25.0,8.33,8.0,16,9,1,2,0,0,2,1,0.8,0.0,0.0,0.0
