Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,4,78.0,19.5,9.5,29,12,0,1,0,1,3,0,0.9166666666666666,0.0,0.25,0.0
2016.0,2,9.0,4.5,7.5,14,7,1,2,0,0,1,1,0.75,0.0,0.0,0.0
2017.0,5,30.0,6.0,7.2,28,15,0,1,0,1,4,0,0.9333333333333333,0.0,0.2,0.0
2018.0,3,29.0,9.67,9.0,23,10,0,1,0,1,2,0,0.9,0.0,0.3333333333333333,0.0
2019.0,5,63.0,12.6,8.0,33,14,1,2,0,2,2,1,0.8666666666666667,0.0,0.4,0.0
2020.0,3,24.0,8.0,11.33,30,12,1,2,0,0,2,1,0.8461538461538461,0.0,0.0,0.0
2021.0,5,53.0,10.6,9.0,36,12,0,1,0,1,4,0,0.9166666666666666,0.0,0.2,0.0
2022.0,2,9.0,4.5,10.0,18,9,0,1,0,1,1,0,0.8888888888888888,0.0,0.5,0.0
2023.0,3,17.0,5.67,10.0,25,14,0,1,0,0,3,0,0.9285714285714286,0.0,0.0,0.0
2024.0,3,7.0,2.33,7.33,20,8,0,1,0,0,3,0,0.875,0.0,0.0,0.0
