Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,7,135.0,19.29,6.14,32,19,2,2,0,0,5,2,0.8571428571428571,0.047619047619047616,0.0,0.0
2016.0,5,92.0,18.4,6.0,25,13,0,1,0,1,4,0,0.9230769230769231,0.0,0.2,0.0
2017.0,5,152.0,30.4,6.6,28,11,0,1,0,0,5,0,0.9090909090909091,0.0,0.0,0.0
2018.0,1,11.0,11.0,5.0,5,4,0,1,0,0,1,0,0.75,0.0,0.0,0.0
2019.0,8,153.0,19.12,5.88,34,21,1,2,0,1,6,1,0.9090909090909091,0.0,0.125,0.0
2020.0,5,63.0,12.6,5.6,19,13,0,1,0,0,5,0,0.9230769230769231,0.0,0.0,0.0
2021.0,4,59.0,14.75,7.5,24,13,2,2,0,0,3,1,0.8,0.06666666666666667,0.0,0.0
2022.0,5,28.0,5.6,6.8,30,15,1,2,0,0,4,1,0.875,0.0,0.0,0.0
2023.0,6,54.0,9.0,7.67,34,22,1,2,0,0,5,1,0.9130434782608695,0.0,0.0,0.0
2024.0,4,8.0,2.0,8.25,29,12,0,1,0,0,4,0,0.9166666666666666,0.0,0.0,0.0
