Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,52.0,26.0,8.5,17,4,2,3,0,1,0,1,0.5,0.16666666666666666,0.5,0.0
2017.0,2,22.0,11.0,5.5,9,3,1,2,0,1,0,1,0.5,0.0,0.5,0.0
2019.0,1,36.0,36.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2020.0,3,55.0,18.33,6.0,15,6,0,1,0,0,3,0,0.8333333333333334,0.0,0.0,0.0
2021.0,2,72.0,36.0,5.0,9,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
2022.0,1,37.0,37.0,4.0,4,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
