Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,49.0,24.5,9.0,16,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
2016.0,5,118.0,23.6,7.4,28,10,4,3,0,0,3,2,0.6428571428571429,0.21428571428571427,0.0,0.0
2017.0,5,148.0,29.6,7.6,26,17,0,1,0,0,5,0,0.9411764705882353,0.0,0.0,0.0
2018.0,1,41.0,41.0,5.0,5,1,1,2,0,0,0,1,0.0,0.0,0.0,0.0
2019.0,4,56.0,14.0,7.0,19,12,0,1,0,0,4,0,0.9166666666666666,0.0,0.0,0.0
2020.0,3,24.0,8.0,7.0,18,9,0,3,0,0,1,2,0.8888888888888888,0.0,0.0,0.0
2021.0,4,44.0,11.0,7.5,27,18,0,2,0,0,3,1,0.9444444444444444,0.0,0.0,0.0
2022.0,1,2.0,2.0,4.0,4,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2023.0,1,21.0,21.0,6.0,6,5,0,1,0,0,1,0,0.8,0.0,0.0,0.0
2024.0,2,9.0,4.5,7.5,14,6,0,1,0,0,2,0,0.8333333333333334,0.0,0.0,0.0
