Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,9,287.0,31.89,4.67,22,16,2,2,0,2,6,1,0.8333333333333334,0.05555555555555555,0.2222222222222222,0.0
2016.0,8,256.0,32.0,4.62,25,11,4,3,0,2,3,3,0.6666666666666666,0.2,0.25,0.0
2017.0,12,396.0,33.0,4.92,39,23,2,2,0,2,9,1,0.88,0.04,0.16666666666666666,0.0
2018.0,15,332.0,22.13,4.67,45,29,7,3,0,3,7,5,0.7777777777777778,0.16666666666666666,0.2,0.0
2019.0,7,175.0,25.0,4.86,25,13,2,3,0,2,3,2,0.8,0.06666666666666667,0.2857142857142857,0.0
2020.0,8,147.0,18.38,7.12,44,18,4,3,0,2,5,1,0.7727272727272727,0.13636363636363635,0.25,0.0
2021.0,8,82.0,10.25,4.38,23,12,2,2,0,4,3,1,0.7857142857142857,0.07142857142857142,0.5,0.0
2022.0,2,19.0,9.5,5.0,9,5,1,2,0,0,1,1,0.6666666666666666,0.0,0.0,0.0
2023.0,3,22.0,7.33,2.67,6,5,0,1,1,0,2,0,0.8,0.0,0.0,0.3333333333333333
2024.0,4,26.0,6.5,7.25,23,7,0,1,0,2,2,0,0.8571428571428571,0.0,0.5,0.0
