Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,13.0,6.5,4.0,7,2,2,3,0,1,0,1,0.25,0.25,0.5,0.0
2016.0,4,106.0,26.5,8.0,26,9,11,4,0,1,2,1,0.4,0.5,0.25,0.0
2017.0,1,6.0,6.0,4.0,4,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2018.0,2,10.0,5.0,3.5,4,2,0,1,0,2,0,0,0.5,0.0,1.0,0.0
2019.0,1,15.0,15.0,7.0,7,4,0,1,0,0,1,0,0.75,0.0,0.0,0.0
2020.0,2,20.0,10.0,6.0,10,7,0,1,0,0,2,0,0.8571428571428571,0.0,0.0,0.0
2021.0,3,16.0,5.33,5.33,14,6,0,1,0,0,3,0,0.8333333333333334,0.0,0.0,0.0
2022.0,3,12.0,4.0,4.33,11,6,0,1,0,1,2,0,0.8333333333333334,0.0,0.3333333333333333,0.0
2023.0,4,20.0,5.0,4.5,13,8,0,1,0,0,4,0,0.875,0.0,0.0,0.0
2024.0,1,2.0,2.0,4.0,4,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
