Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,26.0,26.0,9.0,9,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2016.0,3,93.0,31.0,8.33,18,5,4,3,0,0,1,2,0.4444444444444444,0.3333333333333333,0.0,0.0
2017.0,3,125.0,41.67,8.0,16,8,0,1,0,0,3,0,0.875,0.0,0.0,0.0
2018.0,5,64.0,12.8,11.2,46,14,12,8,0,1,3,1,0.5,0.4230769230769231,0.2,0.0
2019.0,1,20.0,20.0,7.0,7,4,0,1,0,0,1,0,0.75,0.0,0.0,0.0
2020.0,3,24.0,8.0,5.67,15,7,0,1,0,0,3,0,0.8571428571428571,0.0,0.0,0.0
2021.0,2,15.0,7.5,6.5,7,7,0,1,0,0,2,0,0.8571428571428571,0.0,0.0,0.0
2022.0,2,5.0,2.5,7.0,8,8,0,1,0,0,2,0,0.875,0.0,0.0,0.0
2023.0,2,17.0,8.5,8.0,9,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
2024.0,2,5.0,2.5,4.0,7,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
