Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,4,116.0,29.0,5.25,16,7,3,3,0,1,1,2,0.6,0.2,0.25,0.0
2016.0,5,116.0,23.2,4.0,11,6,3,3,0,2,1,2,0.5555555555555556,0.2222222222222222,0.4,0.0
2017.0,5,48.0,9.6,4.2,15,8,3,3,0,3,0,2,0.6363636363636364,0.18181818181818182,0.6,0.0
2018.0,3,57.0,19.0,4.33,9,4,0,1,0,2,1,0,0.75,0.0,0.6666666666666666,0.0
2019.0,12,253.0,21.08,5.33,33,17,11,6,0,3,3,6,0.5714285714285714,0.35714285714285715,0.25,0.0
2020.0,6,769.0,128.17,26.5,143,13,69,18,0,0,3,3,0.14634146341463414,0.8292682926829268,0.0,0.0
2021.0,7,74.0,10.57,6.43,27,11,7,8,0,1,2,4,0.5555555555555556,0.3333333333333333,0.14285714285714285,0.0
2022.0,6,57.0,9.5,6.67,28,10,9,6,0,0,2,4,0.47368421052631576,0.42105263157894735,0.0,0.0
2023.0,7,37.0,5.29,5.43,25,11,12,7,0,2,0,5,0.43478260869565216,0.4782608695652174,0.2857142857142857,0.0
2024.0,7,41.0,5.86,5.29,24,15,5,4,0,0,4,3,0.7,0.2,0.0,0.0
