Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,10,532.0,53.2,8.9,74,23,11,6,0,1,5,4,0.6470588235294118,0.29411764705882354,0.1,0.0
2016.0,7,125.0,17.86,9.71,53,16,10,6,0,1,3,3,0.5769230769230769,0.34615384615384615,0.14285714285714285,0.0
2017.0,5,79.0,15.8,9.2,42,10,4,4,0,2,1,2,0.6428571428571429,0.21428571428571427,0.4,0.0
2018.0,6,87.0,14.5,10.0,53,16,4,2,0,1,3,2,0.75,0.15,0.16666666666666666,0.0
2019.0,4,131.0,32.75,11.0,39,14,10,5,0,0,2,2,0.5416666666666666,0.375,0.0,0.0
2020.0,7,84.0,12.0,9.29,55,21,2,2,0,0,6,1,0.8695652173913043,0.043478260869565216,0.0,0.0
2021.0,4,47.0,11.75,12.25,33,15,12,5,0,0,2,2,0.5185185185185185,0.4074074074074074,0.0,0.0
2022.0,2,7.0,3.5,11.0,21,6,2,2,0,0,1,1,0.625,0.125,0.0,0.0
2023.0,2,14.0,7.0,9.5,19,6,0,1,0,0,2,0,0.8333333333333334,0.0,0.0,0.0
2024.0,1,1.0,1.0,10.0,10,2,2,3,0,0,0,1,0.25,0.25,0.0,0.0
