Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,2.0,2.0,4.0,4,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2016.0,2,6.0,3.0,4.5,7,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
2017.0,4,28.0,7.0,3.75,9,6,0,1,0,2,2,0,0.8333333333333334,0.0,0.5,0.0
2018.0,3,63.0,21.0,3.0,5,3,0,1,0,3,0,0,0.6666666666666666,0.0,1.0,0.0
2019.0,4,27.0,6.75,3.75,9,5,0,1,0,3,1,0,0.8,0.0,0.75,0.0
2020.0,3,7.0,2.33,6.0,14,6,2,4,0,1,1,1,0.625,0.125,0.3333333333333333,0.0
2021.0,4,28.0,7.0,4.0,10,6,0,1,0,2,2,0,0.8333333333333334,0.0,0.5,0.0
2022.0,4,20.0,5.0,3.75,7,7,0,1,0,2,2,0,0.8571428571428571,0.0,0.5,0.0
2023.0,7,9.0,1.29,4.29,15,12,0,2,0,2,4,1,0.9166666666666666,0.0,0.2857142857142857,0.0
2024.0,6,9.0,1.5,5.17,13,14,0,2,0,1,4,1,0.9285714285714286,0.0,0.16666666666666666,0.0
