Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,3,24.0,8.0,3.0,4,3,1,2,0,2,0,1,0.5,0.0,0.6666666666666666,0.0
2016.0,3,4.0,1.33,4.67,10,5,0,1,0,2,1,0,0.8,0.0,0.6666666666666666,0.0
2017.0,3,46.0,15.33,3.0,3,3,0,1,0,3,0,0,0.6666666666666666,0.0,1.0,0.0
2018.0,2,8.0,4.0,4.0,7,2,1,2,0,1,0,1,0.3333333333333333,0.0,0.5,0.0
2019.0,2,25.0,12.5,3.5,4,2,1,2,0,1,0,1,0.3333333333333333,0.0,0.5,0.0
2020.0,2,17.0,8.5,3.5,6,2,0,1,0,2,0,0,0.5,0.0,1.0,0.0
2021.0,1,18.0,18.0,3.0,3,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2022.0,1,6.0,6.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2023.0,2,11.0,5.5,4.0,6,3,2,3,0,1,0,1,0.4,0.2,0.5,0.0
2024.0,1,0.0,0.0,9.0,9,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
