Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,8.0,8.0,7.0,7,1,2,2,0,0,0,1,0.0,0.3333333333333333,0.0,0.0
2016.0,5,77.0,15.4,5.4,22,9,2,3,0,1,3,1,0.7272727272727273,0.09090909090909091,0.2,0.0
2017.0,4,66.0,16.5,6.0,17,5,2,2,0,1,1,2,0.5714285714285714,0.14285714285714285,0.25,0.0
2018.0,1,9.0,9.0,8.0,8,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2019.0,6,58.0,9.67,5.5,22,9,3,4,0,2,2,2,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.0
2020.0,2,20.0,10.0,5.0,8,3,0,1,0,1,1,0,0.6666666666666666,0.0,0.5,0.0
2021.0,4,15.0,3.75,4.5,11,4,0,1,0,4,0,0,0.75,0.0,1.0,0.0
2022.0,3,32.0,10.67,5.0,12,5,2,3,0,0,1,2,0.5714285714285714,0.14285714285714285,0.0,0.0
2023.0,2,3.0,1.5,6.0,11,3,1,3,0,1,0,1,0.5,0.0,0.5,0.0
2024.0,3,9.0,3.0,9.0,16,6,10,5,0,0,0,3,0.3125,0.5625,0.0,0.0
