Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,7,110.0,15.71,3.0,8,7,7,3,0,2,0,5,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0
2016.0,3,65.0,21.67,3.67,8,3,4,3,0,1,0,2,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.0
2017.0,6,87.0,14.5,3.33,8,6,9,4,0,0,0,6,0.3333333333333333,0.5333333333333333,0.0,0.0
2018.0,5,34.0,6.8,3.0,6,5,7,4,0,2,0,3,0.3333333333333333,0.5,0.4,0.0
2019.0,5,39.0,7.8,2.8,4,5,6,3,0,0,0,5,0.36363636363636365,0.45454545454545453,0.0,0.0
2020.0,2,15.0,7.5,3.0,5,2,1,2,0,1,0,1,0.3333333333333333,0.0,0.5,0.0
2021.0,4,28.0,7.0,3.75,7,4,8,4,0,1,0,3,0.25,0.5833333333333334,0.25,0.0
2022.0,3,13.0,4.33,3.67,7,4,5,5,0,0,0,3,0.3333333333333333,0.4444444444444444,0.0,0.0
2023.0,4,41.0,10.25,4.0,8,5,8,4,0,0,0,4,0.3076923076923077,0.5384615384615384,0.0,0.0
2024.0,4,28.0,7.0,3.75,11,6,4,3,0,1,1,2,0.5,0.3,0.25,0.0
