Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,26.0,26.0,5.0,5,1,1,2,0,0,0,1,0.0,0.0,0.0,0.0
2016.0,2,70.0,35.0,8.0,14,3,0,2,0,1,0,1,0.6666666666666666,0.0,0.5,0.0
2017.0,1,26.0,26.0,10.0,10,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2018.0,2,141.0,70.5,7.5,13,4,1,2,0,0,1,1,0.6,0.0,0.0,0.0
2019.0,2,104.0,52.0,14.5,22,3,0,1,0,1,1,0,0.6666666666666666,0.0,0.5,0.0
2020.0,2,32.0,16.0,6.0,10,3,0,1,0,1,1,0,0.6666666666666666,0.0,0.5,0.0
2021.0,5,78.0,15.6,10.0,25,8,1,2,0,2,2,1,0.7777777777777778,0.0,0.4,0.0
2022.0,1,6.0,6.0,12.0,12,2,2,3,0,0,0,1,0.25,0.25,0.0,0.0
2023.0,1,10.0,10.0,9.0,9,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2024.0,2,4.0,2.0,14.0,22,2,0,1,0,2,0,0,0.5,0.0,1.0,0.0
