Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,3,46.0,15.33,4.33,8,6,1,2,0,0,2,1,0.7142857142857143,0.0,0.0,0.0
2016.0,4,42.0,10.5,3.5,10,7,4,3,0,0,2,2,0.5454545454545454,0.2727272727272727,0.0,0.0
2017.0,6,89.0,14.83,3.67,15,9,4,3,0,0,3,3,0.6153846153846154,0.23076923076923078,0.0,0.0
2018.0,4,30.0,7.5,4.0,13,9,0,1,0,1,3,0,0.8888888888888888,0.0,0.25,0.0
2019.0,2,44.0,22.0,4.5,6,4,0,1,0,1,1,0,0.75,0.0,0.5,0.0
2020.0,4,70.0,17.5,4.75,14,4,6,4,0,1,0,3,0.3,0.5,0.25,0.0
2021.0,2,24.0,12.0,3.5,4,2,2,2,0,0,0,2,0.25,0.25,0.0,0.0
2022.0,4,9.0,2.25,4.0,10,4,6,5,0,0,0,4,0.3,0.5,0.0,0.0
2023.0,1,3.0,3.0,2.0,2,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2024.0,3,5.0,1.67,3.33,7,4,3,3,0,0,1,2,0.42857142857142855,0.2857142857142857,0.0,0.0
