Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,6,182.0,30.33,5.5,26,13,3,3,0,0,4,2,0.75,0.125,0.0,0.0
2016.0,9,274.0,30.44,6.11,38,16,11,5,0,1,2,6,0.5555555555555556,0.37037037037037035,0.1111111111111111,0.0
2017.0,8,292.0,36.5,6.12,33,22,0,1,0,1,7,0,0.9545454545454546,0.0,0.125,0.0
2018.0,8,118.0,14.75,6.0,35,24,2,2,0,0,6,2,0.8846153846153846,0.038461538461538464,0.0,0.0
2019.0,5,112.0,22.4,4.8,20,10,1,2,0,1,3,1,0.8181818181818182,0.0,0.2,0.0
2020.0,16,354.0,22.12,6.06,67,49,5,3,0,0,12,4,0.8888888888888888,0.07407407407407407,0.0,0.0
2021.0,9,194.0,21.56,6.11,37,31,4,4,0,0,6,3,0.8571428571428571,0.08571428571428572,0.0,0.0
2022.0,7,107.0,15.29,6.29,24,17,2,2,0,0,5,2,0.8421052631578947,0.05263157894736842,0.0,0.0
2023.0,4,24.0,6.0,6.75,23,14,3,3,0,0,2,2,0.7647058823529411,0.11764705882352941,0.0,0.0
2024.0,5,11.0,2.2,7.4,29,15,2,2,0,0,4,1,0.8235294117647058,0.058823529411764705,0.0,0.0
