Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,4,39.0,9.75,3.25,11,6,0,1,0,3,1,0,0.8333333333333334,0.0,0.75,0.0
2016.0,4,55.0,13.75,7.0,24,9,7,4,0,0,1,3,0.5,0.375,0.0,0.0
2017.0,6,94.0,15.67,5.17,22,10,6,3,0,3,1,2,0.5625,0.3125,0.5,0.0
2018.0,2,10.0,5.0,2.0,2,2,0,1,0,2,0,0,0.5,0.0,1.0,0.0
2019.0,5,46.0,9.2,2.4,7,7,0,1,0,3,2,0,0.8571428571428571,0.0,0.6,0.0
2020.0,7,78.0,11.14,3.14,12,14,0,1,0,4,3,0,0.9285714285714286,0.0,0.5714285714285714,0.0
2021.0,8,63.0,7.88,5.25,36,21,6,3,0,1,4,3,0.7407407407407407,0.18518518518518517,0.125,0.0
2022.0,6,38.0,6.33,10.5,53,18,25,14,0,1,2,3,0.3953488372093023,0.5581395348837209,0.16666666666666666,0.0
2023.0,4,1.0,0.25,4.0,11,5,0,1,0,3,1,0,0.8,0.0,0.75,0.0
2024.0,5,13.0,2.6,4.2,15,18,1,2,0,0,4,1,0.8947368421052632,0.0,0.0,0.0
