Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,3,9.0,3.0,5.0,15,5,0,1,0,2,1,0,0.8,0.0,0.6666666666666666,0.0
2016.0,1,3.0,3.0,5.0,5,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2017.0,4,19.0,4.75,3.5,12,4,1,2,0,3,0,1,0.6,0.0,0.75,0.0
2018.0,1,8.0,8.0,2.0,2,1,1,2,0,0,0,1,0.0,0.0,0.0,0.0
2020.0,4,22.0,5.5,2.75,5,7,1,2,0,1,2,1,0.75,0.0,0.25,0.0
2021.0,3,19.0,6.33,7.33,19,6,0,1,0,1,2,0,0.8333333333333334,0.0,0.3333333333333333,0.0
2022.0,3,15.0,5.0,3.33,8,5,0,1,0,1,2,0,0.8,0.0,0.3333333333333333,0.0
2024.0,2,7.0,3.5,3.0,4,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
