Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,4,76.0,19.0,5.25,14,9,3,4,0,0,1,3,0.6666666666666666,0.16666666666666666,0.0,0.0
2016.0,6,85.0,14.17,5.83,26,11,11,8,0,0,1,4,0.45454545454545453,0.45454545454545453,0.0,0.0
2017.0,5,119.0,23.8,6.4,23,6,12,7,0,0,0,5,0.2777777777777778,0.6111111111111112,0.0,0.0
2018.0,7,85.0,12.14,7.14,34,11,15,8,0,0,1,6,0.38461538461538464,0.5384615384615384,0.0,0.0
2019.0,9,99.0,11.0,7.22,57,11,25,12,0,0,1,8,0.2777777777777778,0.6666666666666666,0.0,0.0
2020.0,6,82.0,13.67,9.0,41,8,23,6,0,0,0,6,0.22580645161290322,0.7096774193548387,0.0,0.0
2021.0,10,141.0,14.1,11.2,76,14,36,10,0,0,1,9,0.26,0.7,0.0,0.0
2022.0,5,61.0,12.2,10.4,48,8,15,9,0,0,0,5,0.30434782608695654,0.6086956521739131,0.0,0.0
2023.0,4,14.0,3.5,14.5,53,7,17,7,0,0,0,4,0.25,0.6666666666666666,0.0,0.0
2024.0,1,2.0,2.0,4.0,4,1,3,2,0,0,0,1,0.0,0.5,0.0,0.0
