Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,7,223.0,31.86,5.71,30,12,0,2,0,3,3,1,0.9166666666666666,0.0,0.42857142857142855,0.0
2016.0,11,678.0,61.64,6.45,61,24,22,5,0,2,4,5,0.5,0.45652173913043476,0.18181818181818182,0.0
2017.0,8,259.0,32.38,4.25,20,12,30,2,0,3,2,3,0.2619047619047619,0.6904761904761905,0.375,0.0
2018.0,6,70.0,11.67,6.83,31,19,1,2,0,0,5,1,0.9,0.0,0.0,0.0
2019.0,7,88.0,12.57,6.14,36,17,2,2,0,1,5,1,0.8421052631578947,0.05263157894736842,0.14285714285714285,0.0
2020.0,4,103.0,25.75,4.75,16,9,8,3,0,0,2,2,0.47058823529411764,0.4117647058823529,0.0,0.0
2021.0,4,50.0,12.5,4.5,14,6,9,5,0,1,0,3,0.3333333333333333,0.5333333333333333,0.25,0.0
2022.0,6,104.0,17.33,4.5,17,8,4,3,0,1,2,3,0.5833333333333334,0.25,0.16666666666666666,0.0
2023.0,4,22.0,5.5,6.0,22,8,14,2,0,0,2,2,0.3181818181818182,0.5909090909090909,0.0,0.0
2024.0,4,31.0,7.75,5.25,18,9,2,2,0,0,2,2,0.7272727272727273,0.09090909090909091,0.0,0.0
