Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2017.0,1,8.0,8.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2019.0,1,10.0,10.0,4.0,4,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2020.0,1,3.0,3.0,3.0,3,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2021.0,1,16.0,16.0,5.0,5,2,1,2,0,0,0,1,0.3333333333333333,0.0,0.0,0.0
2022.0,2,18.0,9.0,4.0,5,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
2023.0,1,3.0,3.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2024.0,3,5.0,1.67,5.67,8,8,0,1,0,0,3,0,0.875,0.0,0.0,0.0
