Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,56.0,28.0,6.0,12,9,1,2,0,0,1,1,0.8,0.0,0.0,0.0
2016.0,5,79.0,15.8,5.0,19,15,1,2,0,0,4,1,0.875,0.0,0.0,0.0
2017.0,5,53.0,10.6,5.8,20,16,1,3,0,0,4,1,0.8823529411764706,0.0,0.0,0.0
2018.0,5,110.0,22.0,6.6,23,18,4,3,0,0,2,3,0.7727272727272727,0.13636363636363635,0.0,0.0
2019.0,6,44.0,7.33,4.0,20,14,2,3,0,0,4,2,0.8125,0.0625,0.0,0.0
2020.0,4,32.0,8.0,5.25,16,12,0,1,0,0,4,0,0.9166666666666666,0.0,0.0,0.0
2021.0,3,20.0,6.67,4.33,10,8,1,2,0,0,2,1,0.7777777777777778,0.0,0.0,0.0
2022.0,6,20.0,3.33,4.33,20,15,0,1,0,0,6,0,0.9333333333333333,0.0,0.0,0.0
2023.0,14,62.0,4.43,8.36,76,50,7,11,0,0,12,2,0.8596491228070176,0.10526315789473684,0.0,0.0
2024.0,2,16.0,8.0,7.0,14,7,2,3,0,0,0,2,0.6666666666666666,0.1111111111111111,0.0,0.0
