Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,6,119.0,19.83,6.0,25,13,1,2,0,0,5,1,0.8571428571428571,0.0,0.0,0.0
2016.0,6,285.0,47.5,5.83,23,13,2,2,0,1,3,2,0.8,0.06666666666666667,0.16666666666666666,0.0
2017.0,11,370.0,33.64,5.73,40,27,1,2,0,2,8,1,0.9285714285714286,0.0,0.18181818181818182,0.0
2018.0,10,296.0,29.6,7.1,55,26,2,3,0,1,7,2,0.8928571428571429,0.03571428571428571,0.1,0.0
2019.0,1,19.0,19.0,7.0,7,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2020.0,10,297.0,29.7,7.5,45,28,1,2,0,0,9,1,0.9310344827586207,0.0,0.0,0.0
2021.0,2,71.0,35.5,6.5,12,6,0,1,0,0,2,0,0.8333333333333334,0.0,0.0,0.0
2022.0,9,101.0,11.22,7.89,50,30,0,1,0,0,9,0,0.9666666666666667,0.0,0.0,0.0
2023.0,9,97.0,10.78,7.33,47,30,0,1,0,0,9,0,0.9666666666666667,0.0,0.0,0.0
2024.0,5,26.0,5.2,7.2,28,13,5,3,0,0,3,2,0.6666666666666666,0.2222222222222222,0.0,0.0
