Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,5,85.0,17.0,6.0,18,6,0,1,0,4,1,0,0.8333333333333334,0.0,0.8,0.0
2016.0,7,125.0,17.86,6.14,28,13,4,3,0,2,4,1,0.7058823529411765,0.17647058823529413,0.2857142857142857,0.0
2017.0,13,331.0,25.46,6.23,46,25,5,3,0,1,10,2,0.8,0.13333333333333333,0.07692307692307693,0.0
2018.0,11,334.0,30.36,6.73,40,22,4,4,0,2,6,3,0.8076923076923077,0.11538461538461539,0.18181818181818182,0.0
2019.0,8,460.0,57.5,7.62,38,19,6,4,0,0,4,4,0.72,0.2,0.0,0.0
2020.0,9,234.0,26.0,7.44,36,21,2,3,0,2,4,3,0.8695652173913043,0.043478260869565216,0.2222222222222222,0.0
2021.0,5,65.0,13.0,6.6,18,9,2,2,0,1,2,2,0.7272727272727273,0.09090909090909091,0.2,0.0
2022.0,7,96.0,13.71,7.71,36,15,2,3,0,1,4,2,0.8235294117647058,0.058823529411764705,0.14285714285714285,0.0
2023.0,6,22.0,3.67,6.17,25,11,0,1,0,2,4,0,0.9090909090909091,0.0,0.3333333333333333,0.0
2024.0,8,28.0,3.5,7.25,49,20,5,4,0,2,3,3,0.76,0.16,0.25,0.0
