Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,60.0,30.0,4.5,8,4,0,1,0,0,2,0,0.75,0,0.0,0.0
2016.0,1,62.0,62.0,3.0,3,1,0,1,0,1,0,0,0.0,0,1.0,0.0
2017.0,1,8.0,8.0,3.0,3,1,0,1,0,1,0,0,0.0,0,1.0,0.0
2018.0,1,29.0,29.0,4.0,4,2,0,1,0,0,1,0,0.5,0,0.0,0.0
2019.0,5,40.0,8.0,4.0,13,5,0,1,0,5,0,0,0.8,0,1.0,0.0
2020.0,2,31.0,15.5,3.5,6,2,0,1,0,2,0,0,0.5,0,1.0,0.0
2021.0,1,15.0,15.0,4.0,4,2,0,1,0,0,1,0,0.5,0,0.0,0.0
2022.0,2,8.0,4.0,4.5,8,2,0,1,0,2,0,0,0.5,0,1.0,0.0
2023.0,2,5.0,2.5,5.5,9,3,0,1,0,1,1,0,0.6666666666666666,0,0.5,0.0
2024.0,1,2.0,2.0,4.0,4,1,0,1,0,1,0,0,0.0,0,1.0,0.0
