Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,8.0,8.0,11.0,11,4,0,1,0,0,1,0,0.75,0.0,0.0,0.0
2016.0,1,5.0,5.0,6.0,6,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2017.0,2,13.0,6.5,5.0,8,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
2018.0,2,16.0,8.0,7.0,13,3,0,1,0,1,1,0,0.6666666666666666,0.0,0.5,0.0
2019.0,4,54.0,13.5,9.0,30,13,1,2,0,1,2,1,0.8571428571428571,0.0,0.25,0.0
2020.0,1,0.0,0.0,7.0,7,1,1,2,0,0,0,1,0.0,0.0,0.0,0.0
2021.0,4,52.0,13.0,8.75,27,9,0,1,0,1,3,0,0.8888888888888888,0.0,0.25,0.0
2022.0,2,9.0,4.5,10.0,18,9,0,1,0,1,1,0,0.8888888888888888,0.0,0.5,0.0
2023.0,2,16.0,8.0,11.0,20,11,0,1,0,0,2,0,0.9090909090909091,0.0,0.0,0.0
2024.0,2,4.0,2.0,8.5,15,6,0,1,0,0,2,0,0.8333333333333334,0.0,0.0,0.0
