Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,3,65.0,21.67,7.33,22,4,2,2,0,1,1,1,0.5,0.16666666666666666,0.3333333333333333,0.0
2016.0,3,40.0,13.33,5.0,12,5,1,2,0,1,1,1,0.6666666666666666,0.0,0.3333333333333333,0.0
2017.0,6,124.0,20.67,6.0,31,9,6,6,0,1,0,5,0.5333333333333333,0.3333333333333333,0.16666666666666666,0.0
2018.0,4,107.0,26.75,7.25,23,5,2,3,0,2,0,2,0.5714285714285714,0.14285714285714285,0.5,0.0
2019.0,1,50.0,50.0,6.0,6,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2020.0,4,33.0,8.25,6.25,22,6,0,1,0,2,2,0,0.8333333333333334,0.0,0.5,0.0
2021.0,5,62.0,12.4,6.6,29,10,1,2,0,1,3,1,0.8181818181818182,0.0,0.2,0.0
2022.0,6,46.0,7.67,7.33,40,18,5,3,0,0,4,2,0.7391304347826086,0.17391304347826086,0.0,0.0
2023.0,4,30.0,7.5,5.75,21,8,0,1,0,1,3,0,0.875,0.0,0.25,0.0
2024.0,4,10.0,2.5,6.5,24,8,2,2,0,1,2,1,0.7,0.1,0.25,0.0
