Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,63.0,63.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2016.0,1,136.0,136.0,11.0,11,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2017.0,3,83.0,27.67,5.0,10,6,3,4,0,0,1,2,0.5555555555555556,0.2222222222222222,0.0,0.0
2018.0,4,153.0,38.25,4.5,8,11,0,1,0,0,4,0,0.9090909090909091,0.0,0.0,0.0
2019.0,1,50.0,50.0,5.0,5,3,2,2,0,0,0,1,0.4,0.2,0.0,0.0
2020.0,3,53.0,17.67,4.0,9,7,1,2,0,0,2,1,0.75,0.0,0.0,0.0
2021.0,1,15.0,15.0,5.0,5,2,1,2,0,0,0,1,0.3333333333333333,0.0,0.0,0.0
2022.0,1,23.0,23.0,7.0,7,4,0,1,0,0,1,0,0.75,0.0,0.0,0.0
2023.0,2,2.0,1.0,4.0,8,7,0,1,0,0,2,0,0.8571428571428571,0.0,0.0,0.0
2024.0,1,2.0,2.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
