Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,4.0,4.0,3.0,3,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2016.0,1,9.0,9.0,3.0,3,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2017.0,2,30.0,15.0,3.0,3,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
2019.0,3,26.0,8.67,2.33,3,6,0,1,0,0,3,0,0.8333333333333334,0.0,0.0,0.0
2021.0,2,15.0,7.5,3.0,5,2,1,3,1,0,0,1,0.3333333333333333,0.0,0.0,0.5
2022.0,3,14.0,4.67,3.67,7,3,5,6,1,0,0,2,0.25,0.5,0.0,0.3333333333333333
2024.0,3,8.0,2.67,4.0,8,3,3,3,0,1,0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
