Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,2,82.0,41.0,7.5,12,5,0,1,0,1,1,0,0.8,0.0,0.5,0.0
2016.0,2,48.0,24.0,7.5,13,4,0,1,0,0,2,0,0.75,0.0,0.0,0.0
2017.0,6,158.0,26.33,6.17,20,11,0,1,0,1,5,0,0.9090909090909091,0.0,0.16666666666666666,0.0
2018.0,4,22.0,5.5,6.0,19,10,0,1,0,0,4,0,0.9,0.0,0.0,0.0
2019.0,1,58.0,58.0,9.0,9,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2020.0,2,50.0,25.0,7.0,13,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
2021.0,4,58.0,14.5,6.25,18,10,1,2,0,0,3,1,0.8181818181818182,0.0,0.0,0.0
2022.0,5,49.0,9.8,6.2,28,10,0,1,0,2,3,0,0.9,0.0,0.4,0.0
2023.0,2,19.0,9.5,6.5,13,6,0,1,0,0,2,0,0.8333333333333334,0.0,0.0,0.0
2024.0,2,8.0,4.0,6.0,12,9,0,1,0,0,2,0,0.8888888888888888,0.0,0.0,0.0
