Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,27.0,27.0,5.0,5,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2016.0,5,49.0,9.8,6.0,20,13,2,2,0,0,4,1,0.8,0.06666666666666667,0.0,0.0
2017.0,2,33.0,16.5,6.0,11,5,0,1,0,0,2,0,0.8,0.0,0.0,0.0
2018.0,1,5.0,5.0,6.0,6,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2019.0,2,18.0,9.0,8.5,16,5,1,2,0,0,1,1,0.6666666666666666,0.0,0.0,0.0
2020.0,3,26.0,8.67,8.0,22,9,1,2,0,0,2,1,0.8,0.0,0.0,0.0
2021.0,4,26.0,6.5,6.0,20,8,0,1,0,1,3,0,0.875,0.0,0.25,0.0
2022.0,2,8.0,4.0,8.0,15,6,1,2,0,0,1,1,0.7142857142857143,0.0,0.0,0.0
2023.0,1,4.0,4.0,4.0,4,1,0,1,0,1,0,0,0.0,0.0,1.0,0.0
2024.0,4,5.0,1.25,11.5,38,10,1,2,0,1,2,1,0.8181818181818182,0.0,0.25,0.0
