Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,8,144.0,18.0,5.12,26,18,7,4,0,1,2,5,0.68,0.24,0.125,0.0
2016.0,3,34.0,11.33,5.33,14,7,1,2,0,1,1,1,0.75,0.0,0.3333333333333333,0.0
2017.0,2,39.0,19.5,8.5,14,10,1,2,0,0,1,1,0.8181818181818182,0.0,0.0,0.0
2018.0,6,23.0,3.83,6.5,25,14,10,6,0,0,1,5,0.5416666666666666,0.375,0.0,0.0
2019.0,4,90.0,22.5,5.75,18,8,3,3,0,1,0,3,0.6363636363636364,0.18181818181818182,0.25,0.0
2020.0,6,67.0,11.17,7.0,28,13,8,5,0,0,1,5,0.5714285714285714,0.3333333333333333,0.0,0.0
2021.0,5,29.0,5.8,8.4,30,13,7,4,0,0,2,3,0.6,0.3,0.0,0.0
2022.0,6,18.0,3.0,7.17,32,16,6,4,0,0,3,3,0.6818181818181818,0.22727272727272727,0.0,0.0
2023.0,4,42.0,10.5,8.5,30,13,3,3,0,0,2,2,0.75,0.125,0.0,0.0
2024.0,2,10.0,5.0,10.0,19,8,3,5,0,0,1,1,0.6363636363636364,0.18181818181818182,0.0,0.0
