Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,17,765.0,45.0,5.12,44,37,1,2,0,1,15,1,0.9473684210526315,0.0,0.058823529411764705,0.0
2016.0,27,726.0,26.89,4.48,57,50,1,2,0,11,15,1,0.9607843137254902,0.0,0.4074074074074074,0.0
2017.0,20,898.0,44.9,4.7,49,38,1,2,0,8,11,1,0.9487179487179487,0.0,0.4,0.0
2018.0,28,1136.0,40.57,4.86,57,55,3,3,0,5,20,3,0.9310344827586207,0.034482758620689655,0.17857142857142858,0.0
2019.0,24,774.0,32.25,4.42,53,42,3,3,0,7,14,3,0.9111111111111111,0.044444444444444446,0.2916666666666667,0.0
2020.0,18,508.0,28.22,4.89,41,38,5,4,0,2,13,3,0.8604651162790697,0.09302325581395349,0.1111111111111111,0.0
2021.0,20,732.0,36.6,4.15,44,40,1,2,0,7,12,1,0.9512195121951219,0.0,0.35,0.0
2022.0,25,511.0,20.44,4.76,58,51,3,3,0,10,12,3,0.9259259259259259,0.037037037037037035,0.4,0.0
2023.0,12,59.0,4.92,3.5,19,17,1,2,1,6,4,1,0.8888888888888888,0.0,0.5,0.08333333333333333
2024.0,12,38.0,3.17,3.42,24,23,1,2,1,3,7,1,0.9166666666666666,0.0,0.25,0.08333333333333333
