Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,1,37.0,37.0,5.0,5,2,0,1,0,0,1,0,0.5,0.0,0.0,0.0
2016.0,4,202.0,50.5,6.25,25,10,0,1,0,1,3,0,0.9,0.0,0.25,0.0
2017.0,5,182.0,36.4,7.8,36,9,3,2,0,0,4,1,0.6666666666666666,0.16666666666666666,0.0,0.0
2018.0,6,125.0,20.83,6.83,35,14,0,1,0,2,4,0,0.9285714285714286,0.0,0.3333333333333333,0.0
2019.0,2,51.0,25.5,6.5,12,8,0,1,0,0,2,0,0.875,0.0,0.0,0.0
2020.0,3,80.0,26.67,8.33,21,6,0,1,0,1,2,0,0.8333333333333334,0.0,0.3333333333333333,0.0
2021.0,5,52.0,10.4,8.2,34,19,0,1,0,0,5,0,0.9473684210526315,0.0,0.0,0.0
2022.0,3,32.0,10.67,4.33,12,7,0,1,0,2,1,0,0.8571428571428571,0.0,0.6666666666666666,0.0
2023.0,1,2.0,2.0,9.0,9,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
2024.0,1,3.0,3.0,10.0,10,3,0,1,0,0,1,0,0.6666666666666666,0.0,0.0,0.0
