Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,5,136.0,27.2,6.4,22,10,5,3,0,1,0,4,0.6,0.26666666666666666,0.2,0.0
2016.0,7,100.0,14.29,5.57,24,8,9,4,0,1,0,6,0.4117647058823529,0.47058823529411764,0.14285714285714285,0.0
2017.0,4,71.0,17.75,3.5,11,4,0,1,0,4,0,0,0.75,0.0,1.0,0.0
2018.0,2,73.0,36.5,4.5,8,4,1,2,0,0,1,1,0.6,0.0,0.0,0.0
2019.0,3,61.0,20.33,5.33,15,4,0,1,0,2,1,0,0.75,0.0,0.6666666666666666,0.0
2020.0,4,65.0,16.25,6.25,24,9,1,2,0,0,3,1,0.8,0.0,0.0,0.0
2021.0,4,82.0,20.5,6.5,22,6,5,4,0,0,1,3,0.45454545454545453,0.36363636363636365,0.0,0.0
2022.0,6,76.0,12.67,4.0,18,9,1,2,0,2,3,1,0.8,0.0,0.3333333333333333,0.0
2023.0,5,35.0,7.0,3.8,10,6,3,2,0,1,1,3,0.5555555555555556,0.2222222222222222,0.2,0.0
2024.0,4,14.0,3.5,5.0,14,6,1,3,0,1,2,1,0.7142857142857143,0.0,0.25,0.0
