Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2015.0,3,121.0,40.33,6.67,13,7,0,1,0,1,2,0,0.8571428571428571,0,0.3333333333333333,0.0
2016.0,4,125.0,31.25,7.0,18,10,0,1,0,0,4,0,0.9,0,0.0,0.0
2017.0,7,167.0,23.86,6.71,30,18,0,1,0,1,6,0,0.9444444444444444,0,0.14285714285714285,0.0
2018.0,4,22.0,5.5,6.0,19,10,0,1,0,0,4,0,0.9,0,0.0,0.0
2019.0,2,68.0,34.0,8.5,16,4,0,1,0,0,2,0,0.75,0,0.0,0.0
2020.0,3,55.0,18.33,7.0,19,7,0,1,0,0,3,0,0.8571428571428571,0,0.0,0.0
2021.0,1,25.0,25.0,9.0,9,3,0,1,0,0,1,0,0.6666666666666666,0,0.0,0.0
2022.0,1,6.0,6.0,8.0,8,4,0,1,0,0,1,0,0.75,0,0.0,0.0
2023.0,1,13.0,13.0,10.0,10,2,0,1,0,0,1,0,0.5,0,0.0,0.0
2024.0,1,0.0,0.0,6.0,6,1,0,1,0,1,0,0,0.0,0,1.0,0.0
