Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2021.0,1,19.0,19.0,10.0,10,3,0,1,0,0,1,0,0.6666666666666666,0,0.0,0.0
2022.0,1,3.0,3.0,14.0,14,4,0,1,0,0,1,0,0.75,0,0.0,0.0
2023.0,1,15.0,15.0,5.0,5,4,0,1,0,0,1,0,0.75,0,0.0,0.0
2024.0,3,7.0,2.33,8.67,17,8,0,1,0,1,2,0,0.875,0,0.3333333333333333,0.0
