Year,Número de publicaciones en el año,Número de citas en el año,Promedio de citas por publicación,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales,Número de instituciones internacionales,Número de regiones,Número de publicaciones individual,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año,Indice de colaboración nacional,Indice de colaboración internacional,Indice de publicaciones SOLO UAM,Indice de publicaciones personal
2017.0,5,24.0,4.8,5.0,15,9,0,1,0,1,4,0,0.8888888888888888,0,0.2,0.0
2018.0,1,21.0,21.0,6.0,6,2,0,1,0,0,1,0,0.5,0,0.0,0.0
2020.0,1,13.0,13.0,7.0,7,2,0,1,0,0,1,0,0.5,0,0.0,0.0
2021.0,3,20.0,6.67,7.0,8,6,0,1,0,0,3,0,0.8333333333333334,0,0.0,0.0
2022.0,2,11.0,5.5,6.5,8,5,0,1,0,0,2,0,0.8,0,0.0,0.0
2023.0,1,6.0,6.0,8.0,8,5,0,1,0,0,1,0,0.8,0,0.0,0.0
2024.0,1,4.0,4.0,5.0,5,1,0,1,0,1,0,0,0.0,0,1.0,0.0
