Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
6505940652,6505940652,2015.0,1,0,6.0,6,0,1,1,0,0,0
6505940652,6505940652,2016.0,2,0,5.0,9,0,3,1,0,0,0
6505940652,6505940652,2017.0,2,0,6.0,12,0,5,2,0,0,0
6505940652,6505940652,2018.0,1,0,6.0,6,0,1,1,0,0,0
6505940652,6505940652,2019.0,2,0,5.0,9,0,3,2,0,0,0
6505940652,6505940652,2020.0,4,0,6.25,15,0,10,2,0,0,0
6505940652,6505940652,2021.0,2,0,5.0,9,0,3,1,0,0,0
6505940652,6505940652,2022.0,1,0,9.0,9,0,5,2,0,0,0
6505940652,6505940652,2023.0,3,0,6.33,14,0,6,3,0,0,0
6505940652,6505940652,2024.0,2,0,7.5,10,0,6,2,0,0,0
