Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56000737300,56000737300,2015.0,8,0,3.88,15,0,24,3,0,0,0
56000737300,56000737300,2016.0,6,0,4.83,24,0,14,1,0,0,0
56000737300,56000737300,2017.0,4,0,3.75,11,0,12,1,0,0,0
56000737300,56000737300,2018.0,6,0,4.5,16,0,16,1,0,0,0
56000737300,56000737300,2019.0,6,0,5.0,19,0,17,1,0,0,0
56000737300,56000737300,2020.0,8,0,3.75,17,0,19,1,0,0,0
56000737300,56000737300,2021.0,13,0,5.15,32,0,41,1,0,0,0
56000737300,56000737300,2022.0,9,0,5.33,25,0,24,1,0,0,0
56000737300,56000737300,2023.0,8,0,5.25,22,0,20,1,0,0,0
56000737300,56000737300,2024.0,4,0,5.25,15,0,10,2,0,0,0
