Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
6505999816,6505999816,2015.0,1,0,4.0,4,0,1,1,0,0,0
6505999816,6505999816,2016.0,2,0,4.5,7,0,5,1,0,0,0
6505999816,6505999816,2017.0,4,0,3.75,9,0,6,1,0,0,0
6505999816,6505999816,2018.0,3,0,3.0,5,0,3,1,0,0,0
6505999816,6505999816,2019.0,4,0,3.75,9,0,5,1,0,0,0
6505999816,6505999816,2020.0,3,0,6.0,14,0,8,4,0,0,0
6505999816,6505999816,2021.0,4,0,4.0,10,0,6,1,0,0,0
6505999816,6505999816,2022.0,4,0,3.75,7,0,7,1,0,0,0
6505999816,6505999816,2023.0,7,0,4.29,15,0,12,2,0,0,0
6505999816,6505999816,2024.0,6,0,5.17,13,0,14,2,0,0,0
