Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
37063511900,37063511900,2015.0,5,0,6.8,17,0,22,2,0,0,0
37063511900,37063511900,2016.0,6,0,5.67,17,0,25,2,0,0,0
37063511900,37063511900,2017.0,4,0,6.0,17,0,16,5,0,0,0
37063511900,37063511900,2018.0,7,0,7.29,24,0,38,6,0,0,0
37063511900,37063511900,2019.0,4,0,8.75,25,0,26,7,0,0,0
37063511900,37063511900,2020.0,4,0,7.0,15,0,16,2,0,0,0
37063511900,37063511900,2021.0,7,0,8.43,25,0,34,6,0,0,0
37063511900,37063511900,2022.0,8,0,7.62,27,0,36,6,0,0,0
37063511900,37063511900,2023.0,5,0,5.0,9,0,14,2,0,0,0
37063511900,37063511900,2024.0,2,0,5.5,8,0,7,1,0,0,0
