Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
55989742600,55989742600,2015.0,3,0,6.0,14,0,8,2,0,0,0
55989742600,55989742600,2016.0,5,0,4.0,11,0,9,3,0,0,0
55989742600,55989742600,2017.0,5,0,5.0,19,0,11,4,0,0,0
55989742600,55989742600,2018.0,8,0,5.62,31,0,13,1,0,0,0
55989742600,55989742600,2019.0,14,0,5.79,42,0,31,5,0,0,0
55989742600,55989742600,2020.0,5,0,9.0,29,0,14,3,0,0,0
55989742600,55989742600,2021.0,9,0,6.11,31,0,22,6,0,0,0
55989742600,55989742600,2022.0,2,0,7.0,12,0,5,2,0,0,0
55989742600,55989742600,2023.0,5,0,5.0,14,0,15,3,0,0,0
55989742600,55989742600,2024.0,6,0,5.5,21,0,17,4,0,0,0
